dish_name,count
Húsleves cérnametélttel,7
"Leves + Mézpácos csirkemell, krokett, karamellizált gyümölcs",7
Eper krémleves,7
Burgonya főzelék vagdalttal,7
"Leves + Mézpácos csirke, borba párolt alma, krokett",7
Pásztor tarhonya,7
"Hawaii csirkemell, rizs",7
Roston csirkemell brokkolis rizs,7
Marhagulyás + Somlói galuska,7
Tejszínes gombás tészta,7
"Csirkenyárs, amerikai burgonya",7
Csontleves lúdgége tésztával,7
Csopaki aprópecsenye tésztával,7
Rakott palacsinta,7
"Leves + Mandula forgácsos csirkemell, sült édesburgonya, mézpácos szamóca",7
Zöldbabfőzelék sertéspörkölttel,7
Holstein szelet hasábburgonya káposzta saláta,7
"Temesvári sertés szelet, rizs",7
"Ropogós sült csülök, törtburgonya",7
"Leves + Omlós marhapofa, burgonya gratin, blansírozott zöldség",7
Szárnyas húsleves,7
Kolbászos burgonyaleves,7
"Leves + Bőrén sült süllő, rosé metélttel és zöld lime - os tejszínes mártással",7
Sajttal - sonkával töltött szelet rizibizivel,7
"Pankó morzsás rántott jérce, rizibizi",7
Kijevi csirkemell mexikói rizs,7
"Leves + Egészben sült csülök, steak burgonya, hagymakarikával",7
Cigánypecsenye,7
Nyírségi raguleves,7
"Leves + Rozmaringos kacsacomb, párolt káposzta, burgonyakarikák",7
Sajtburger 2190.-,7
"Leves + Feta sajtos csirkemell burgonya gratin, vajon párolt zöldség",7
Leves + Kemencés sült csülök steak burgonya,7
"Leves + BBQ csontos karaj, burgundi mártás fűszeres burgonya gerezd",7
Pecsenyeleves Lasagne,6
Főételek: -Sertéspörkölt tésztával,6
Meggymártás rántott jércemell,6
Pecsenyeleves - Kacsamellragu leves - Gombakrémleves,6
Pecsenyeleves - Korhelyleves - Fahéjas szilvaleves,6
"Vadas sertés szelet, zsemlegombóc, csőtészta",6
"Borsmártásos sertéskaraj, burgonya",6
Mai menü: Sajtburger,6
Második: Körömpörkölt sósburgonyával,6
Vadas sertéskaraj tészta,6
"Sajtkrémleves Pljeskavica, sült burgonya, friss saláta",6
Tárkonyos Libaragu leves,6
Kellemes Karácsonyi Ünnepeket Kívánunk minden kedves vendégünknek,6
Kijevi csirkemell rizibizivel,6
"Savanyú malacleves, burgonyagombóccal Emiliane penne",6
Túrós tészta szalonnapörccel,6
Főételek: - BBQ csirkeszárny kukoricás rizzsel,6
Körömpörkölt sós burgonyával,6
Második: - Csikóstokány galuskával - Csongrádi töltött karaj burgonyapürével - Bakonyi csirkemell szelet párolt rizzsel - Tejszínes garnélás tészta - Roston sült csirkemell friss salátával,6
Rántott libamáj kéksajtos köretkosárral és krokettel,6
Tarhonyás hús céklasalátával,6
Paprikás burgonya kolbásszal,6
- Soksajtos csőben sült csirke párolt rizzsel,6
"Rántott jérce, zöldséges rizs",6
- Gyros,6
"Hideg gazpacho,fokhagymás ciabattával Roston sült csirkemell, márványsajtos kukoricasaláta, rizs",6
"Grillezett camembert sajt hasábburgonyával, áfonyaszósszal",6
"Halrudacska, zöldséges rizs",6
Marha gulyásleves Sajtos-tejfölös gnocchi,6
Csütörtök  Marhapörkölt galuskával,6
Boldog Új Évet Kívánunk,6
Tárkonyos csirkeragu leves - Sárgaborsó krémleves - Zöldségleves tésztával,6
- Brassói aprópecsenye savanyúsággal,6
"Orjaleves kolbászhússal, lúdgége tészta Gyros sült burgonyával, friss saláta, pita",6
Vaníliakrémes palacsinta,6
Sertés raguleves savanyú almával Füstölt kacsahúsos rizottó,6
"Rántott csirkemell, rizibizi",6
Ropogós sült fokhagymás libacomb vagy kacsacomb pár. káposztával és krokettel,6
Tejbegríz Tojásos nokedli ecetes salátával,6
"Félegyházi Libanapi Ételeink Péntek , Szombat , Vasárnap",6
- Paradicsomos káposzta sült oldalassal,6
- Mustáros sertésflekken parázsburgonya,6
Bakonyi vajgaluska leves,6
Mandulabundás csirkemell zöldséges rizzsel,6
"Hideg gyümölcskrémleves, tejszínhabrózsa Fokhagymás pecsenye kacsamáj, tepsis burgonya",6
Rántott jérce kukoricás rizzsel,6
- Hentes kacsatokány tésztával,6
"Kijevi sertéskaraj, törtburgonyával",6
Grízgombócleves - Csontleves cérnametélttel - Tejfölös krumplileves,6
Második: - Marhapörkölt söréttarhonyával - Zöldbabfőzelék sült oldalassal - Mátrai csirke borzaska párolt rizzsel - Prézlistészta - Roston csirkemell friss salátával,6
"Tejszínes-kakukkfüves gombakrémleves, kruton BBQ csirkemell, sült burgonya, őszi saláta",6
"Édesburgonya krémleves Tépett libahússal és cheddar sajttal töltött karaj chilis panko morzsában, párolt brokkoli, rizs",6
"Csirkehúsleves gazdagon Rántott camembert áfonyával és gyümölccsel, krokett",6
"Pankó morzsás jérce, mexikói rizs",6
Lebbencsleves - Csontleves - Frankfurti leves,6
"Hideg körteleves sós karamellel Roston csirkecomb, görögsaláta, sült burgonya",6
"Disznótoros leves kolbászhússal, cérnametélt Pirított pecsenye kacsamáj, tepsis burgonya, savanyúság",6
Körömpörkölt sósburgonya,6
Második: Paradicsomos húsgombóc Rakott kelkáposzta Bbq csirkecomb petrezselymes burgonyával,6
"Kelkáposzta főzelék, fasírozottal",6
Kofapecsenye rizzsel,6
Szárnyasaprólék leves,6
"Fokhagyma krémleves Szecsuáni csirke, rizs",6
Húsos pásztortarhonya,6
Tejszínes - gombás csirkés tészta,6
"Halrudak, gombás rizs",6
"Pincepörkölt, sósburgonya",6
- Sajtos vagy Mákos núdli,6
Pecsenyeleves - Nyírségi gombócleves - Burgonyakrém leves kolbászmorzsával,6
CsK burger,6
"Marhahúsleves Rántott camembert gyümölcsökkel, krokett",6
Zöldbableves kolbász karikával,6
"Sütőtökkrémleves Grillezett csirkemell sajtmártással, mogyoróburgonya",6
"Sajtkrémleves, fokhagymás pirítós Roston sült csirkemell pestos salátával, mogyoróburgonya",6
Második: Burgonyafőzelék fasírttal,6
"Leves + Burbon BBQ csirkecomb, hasselback burgonya",6
- Csülök Pékné módra párolt lilakáposztával és burgonyapürével,6
"Cigánypecsenye, petrezselymes burgonya, saláta",6
Forró meggyleves,6
Főételek: - Mátrai borzaska petrezselymes rizzsel,6
Szabolcsi töltött káposzta,6
"Pankó morzsás rántott szelet, vegyes köret",6
Sajtos - tejfölös makaróni,6
Grillezett camembert sajt kerti salátával,6
"Szaftos csirkecomb, rizs",6
Pecsenyeleves - Sertés raguleves - Lencsekrémleves baconmorzsával,6
"Borjú májgaluska leves gazdagon Magyaros saslik, grill zöldség, jus",6
- Roston csirke,6
"Fokhagymakrémleves, olivás ciabatta Chilis oldalas, amerikai saláta, fűszeres burgonya",6
"Kacsahúsleves, gyufatészta Csirke nuggets variációk, rizs, aszalt paradicsomos mártogatós",6
"Palacsinta kakaós, lekváros, fahéjas",6
Korhelyleves - Csontleves cérnametélttel,6
Hentes tokány tészta,6
Kellemes Karácsonyi Ünnepeket Kívánunk,6
Göngyölt sertéskaraj rizi-bizivel,6
"Aranygaluska, vanília sodó",6
"Gyümölcsmártás, rántott szelet",6
Halászlé Túrós csusza,6
"Póréhagymás burgonyakrémleves, bacon ropogós Sült csülök, bajor káposzta, fűszeres burgonya",6
"Szemes babfőzelék, sült lecsókolbász",6
Ludaskása,6
"Tavaszi csirke batyu, rizs",6
"Brassói aprópecsenye, csemegeuborka",6
Pacalpörkölt sósburgonya,6
"Ínyenc tekercs, rizs",6
Óvári sertésborda fokhagymás spagetti,6
Vajgaluska leves,6
Rózsagulyásleves - Csontleves cérnametélttel - Fokhagymakrémleves krutonnal,6
Főételek: - Székelykáposzta - Gyümölcsfőzelék párizsi bundás csirkével - Hentestokány tésztával,6
Rántott jérce rizibizi,6
"Zellerkrémleves Rablóhús nyárson, majonézes rizssaláta",6
Fokhagyma krémleves zsemlekockával,6
"Orjaleves, lúdgége tészta Pacal pörkölt, sós burgonya",6
- Grill camembert kerti salátával,6
- Túrós lekváros derelye,6
Krumplileves,6
"Töltött csirkecomb, zöldséges bulgurral",6
"Zsályás besamelben sült sertésszelet, fűszeres burgonya",6
A mai menü:,6
Káposztás tészta C: Mákos nudli,6
Pacal főttburgonyával,6
"Zúzapörkölt, tarhonya",6
Favágó leves,6
Hagymás rostélyos steakburgonyával,6
"Párizsi csirkemell csíkok, petrezselymes burgonya, saláta",6
"Hideg bazsalikomos paradicsomleves mozzarellával Dijoni mustáros szűz pankómorzsában, petrezselymes újburgonya",6
Füstölt csülkös babgulyás Emiliane spaghetti,6
"Leves + Lazac steak, spárga vajon, burgonya gratin",6
"Csongrádi tekercs, törtburgonya",6
"Rántott camambert, zöldséges rizs",6
Rózsaburger,6
Mákos vagy sajtos nudli,6
Csirkemell jóasszony módra hasábburgonya,6
"Burgonyafőzelék, fasírozott",6
"Piszkeszósz, rántott jércemell",6
"Paradicsomos káposzta, sült hússal",6
"Meggykrémleves császármorzsával Pljeskavica, sült burgonya, ajváros kevert saláta",6
"Húsleves lassan fõtt oldalassal, lúdgége tészta Milánói gnocchi",6
"Zöldborsó főzelék, rántott szelet",6
"Rántott csirkecomb, almafőzelék",6
"Borsos tokány, tésztával",6
Borsmártásos sertéskaraj csőtészta,6
Gyümölcsrizs,6
Prézlis tészta baracklekvárral,6
"Disznótoros, hagymás burgonya",6
"Rántott csirkemell, zöldséges bulgur",6
Kellemes Ünnepeket Kívánunk kedves vendégeinknek,6
Túróscsusza,6
"Kínai zöldségleves, üvegtészta Csirkehúsos thai tészta",6
Főételek: Rakottkrumpli - Csongrádi tekercs hasábburgonyával - Baconba tekert csirkemell rizibizivel,6
"Marha gulyásleves Csirkemell pankó morzsában, jázmin rizs, márványsajtos kukoricasaláta",6
Becsináltleves - Csontleves cérnametélttel - Fahéjas almaleves,6
"Rántott sertés szelet, petrezselymes burgonya, saláta",6
"Kijevi csirkemell, rizibizi",6
Karfiol krémleves fokhagymás pirítóssal,6
"Meggymártás, párizsi szelet",6
"Prézlis tészta, baracklekvárral",6
Bakonyi sertésszelet tésztával,6
"Tejszínes erdei gyümölcsleves Pecsenye kacsacomb, petrezselymes burgonya",6
Palóc leves Túrós csusza,6
Csiki sertéstokány tarhonyával és savanyú uborkával,6
Mai menü: Hurka-kolbàsz,6
Pásztor gulyásleves – Szárnyas raguleves,6
Sertéspörkölt galuskával,6
Tejszínes - gombás jérce pennével,6
Rántott csirkecomb petrezselymes burgonyával,6
Tárkonyos vadragu leves,6
Pincepörkölt csemegeuborkával,6
December 24-re rendelhető:,6
"Párizsi sertéscsíkok, vegyes köret, saláta",6
Zöldbabfőzelék fasírozottal,6
"Óvári sertés szelet, petrezselymes burgonya",6
Erdélyi fatányéros,6
"Karfiolkrémleves,levesgyöngy Zöldfűszeres csirkecomb filé, jázmin rizs, kukoricasaláta",6
"Csirkehúsleves gazdagon Pácolt sertés tarja, ropogós hagyma bundában, fűszeres burgonya, savanyúság",6
"Mai menü: Hurka-kolbász, friss kenyérrel, savanyúsággal 1990.-",6
"Sertésszelet kakukkfüves zöldségekkel csőben sütve, rizs",6
Birkapörkölt sósburgonya,6
Vadas sertéskaraj tésztával,6
-Roston csirkemell friss salátával -Mákos guba,6
- Búboshús törtburgonyával,6
Főételek: - Bácskai rizseshús csemege uborkával,6
Pecsenyeleves - Grízgombóc leves - Fahéjas szilvaleves,6
Tejszínes gombás jérce tésztával,6
Csabai töltött karaj tepsis burgonyával,6
Bakonyi gulyásleves Túrógombóc dió bundában,6
"Tejszínes - gombás csirkemell, rizs",6
Somlói galuska,6
"Vegyes gyümölcsleves Fetával-sonkával töltött csirkemell rántva, kukoricás rizs",6
"Kelkáposzta főzelék, sertéssült",6
Túrógombóc édestejföllel,6
"Leves + Csülök egészben sütve, steak burgonya, hagyma mártás",6
Főételek: - Rántott velő burgonyapürével - Soksajtos csőbensült csirke párolt rizzsel - Bakonyi sertésszelet tésztával,6
Pecsenyeleves - Tárkonyos sertésragu leves - Brokkoli krémleves,6
Kijevi csirkemell kukoricás rizzsel,6
"Bakonyi tokány, tészta",6
"Fokhagyma krémleves, olivás ciabatta Csülök pékné módra",6
Csirkehúsleves gazdagon Lasagne,6
"Kakaspörkölt, túrós csusza",6
Frankfurti leves - Brokkoli krémleves levesgyönggyel - Csontleves cérnametélttel,6
Zöldségkrém leves,6
Pecsenyeleves - Frankfurti leves - Fokhagyma krémleves krutonnal,6
Főételek: - Kijevi csirkemell párolt rizs - Borjúpörkölt galuskával savanyúsággal - Sertéspaprikás tésztával,6
Diós/mákos tészta,6
Friss leves,6
Rántott sajt hasábbal majonéz,6
Csontleves cérnametélttel - Jókai bableves - Fokhagymakrémleves Második: Sült csirkecomb petrezselymes burgonyával Sertéspaprikás galuskával Kacsamell ragu tésztával Húsmentes:,6
Elvihető : December 31. szombat 10-14 óráig,6
Petrezselymes galuska leves,6
Bisztró gulyás,6
"Halrudak, petrezselymes burgonya",6
Lecsós sertéskaraj tarhonyával,6
Májgombóc leves - Csontleves cérnametélttel,6
"Burgonyafőzelék, sült oldalas",6
"Mentás meggyleves Roston sült csirkemell, mogyoróburgonya, sajtmártás",6
"Orjaleves csigatésztával Zöldfűszeres bundában sült karaj, kukoricás rizs",6
"Fokhagyma krémleves, olivás ciabatta Csirkenuggets variációk, párolt rizs, aszaltparadicsomos mártogatós",6
"Daragaluska leves Pacalpörkölt, sós burgonya",6
"Rántott csirkecomb, burgonyapüré",6
Rántott gomba rizibizi,6
- Milánói sertésborda,6
Rózsagulyásleves - Pecsenyeleves - Brokkoli krémleves,6
- Aszalt paradicsommal fetasajttal töltött csirkemell petrezselymes burgonyával,6
Második: Soksajtos csőben sült csirke párolt rizzsel Aszalt paradicsommal - fetával töltött karaj burgonyapürével Sárgaborsó főzelék sertéspörkölttel,6
Főételek: - Burgonyafőzelék Stefánia vagdalttal,6
Pecsenyeleves - Sertés gulyásleves - Sárgaborsó krémleves kolbászmorzsával,6
Paradicsomos káposzta sült oldalassal,6
"Sertéspörkölt, sós burgonya, saláta",6
Szárnyas májrizottó C: Ízes derelye,6
"Csőben sült barackos csirkemell, párolt rizs C: Párizsi sertéscsíkok, petrezselymes burgonya, saláta",6
Burgundi marharagu zsemlegombóccal,6
"1. Sajttal töltött csirkemell, hasáb burgonya, joghurtos saláta. 1 890.- 2. Rántott camembert, krokett, áfonya lekvár. 1.690.-",6
"Chilis bab, rizzsel",6
"Dubarry sertés szelet, törtburgonya",6
"Gombakrémleves krutonnal BBQ oldalas, friss saláta, sült burgonya",6
Babgulyás csipetkével Sztrapacska,6
Sült császár vegyes körettel,6
Rántott gomba és karfiol kukorica salátával,6
"Zúza gulyásleves csipetkével Rostonsült csirkecomb, görögsaláta, sült burgonya",6
Tejszínes feketeribizli krémleves Cézár saláta csirkével,6
"Póréhagyma-krémleves, kruton Marhalábszárpörkölt, galuska",6
"Kapros palócleves Ananászos csirkemell, jázmin rizs",6
Házi mákos nudli,6
Ponty halászlé gyufatésztával Túrógombóc diós bundában,6
"Birkagulyás csipetkével Rántott camembert, krokett, gyümölcsös áfonya",6
"Grillcsirke petrezselymes újburgonyával, salátával",6
Hideg almaleves,6
"Töltött csirkecomb, püré",6
Marha erőleves - Zöldborsóleves eperkockával - Meleg gyümölcsleves,6
Főételek: - Töltött csirkecomb petrezselymes burgonyával - Füstölt sajttal töltött karaj rizibizivel - Disznótoros tepsis burgonyával,6
"Õszibarack krémleves, pirított mandula Pacal pörkölt, sós burgonya",6
Betyár batyu rizzsel,6
Sajtos - tejfölös gnocchi,6
Birka gulyásleves,6
"Narancsos sütőtök krémleves Dijoni sertésszűz, majonézes burgonyasaláta",6
"Májgaluska leves Chilis sajt nuggets, sült burgonya, tzatziki saláta",6
Sertésraguleves Füstölt kacsahúsos rizottó,6
"Barackkrémleves, pirított mandula Sertésoldalas, röszti, párolt káposzta, fokhagymás mártogatós",6
Tejszínes gombás jérce pennével,6
Sertés vadas tésztával,6
"Rántott camambert sajt, burgonyapüré",6
"Disznótoros tepsis burgonyával,párolt káposztával",6
"Sertésraguleves Chilis sajt nuggets, sült burgonya, amerikai saláta",6
"Zöldborsó krémleves, bacon chips Fokhagymás sült oldalas, fűszeres burgonya",6
Rántott hal vegyes majonézes salátával,6
"Pecsenyeleves csigatésztával Pljeskavica, ajváros kevert saláta, sült burgonya",6
"Bazsalikomos paradicsomleves mozzarellával Pecsenye kacsamáj, tepsis burgonya, kovászos uborka",6
Krumplifőzelék fasírozottal,6
"Chilis bab, pita",6
"Dubary szelet, törtburgonya",6
Bakonyi gombaleves,6
Csülök pékné módra,6
"Sajtkrémleves krutonnal Roston sült csirkecombfilé, sült burgonya, görög saláta",6
"Cheddar sajtkrémleves fűszeres krutonnal Roston csirkecomb, görög saláta, sült burgonya",6
"Sós karamellás körteleves BBQ sült oldalas, fűszeres burgonya, amerikai saláta",6
Velővel töltött karaj rizi-bizivel,6
Jércemell orly módra zöldséges rizs,6
"Rántott camembert, kukoricás rizs",6
Alföldi gulyásleves,6
"Rántott jérce, rizs",6
Babgulyás Parajos-tejszínes gnocchi,6
"Feta sajt krémleves,bacon ropogóssal Csirke nuggets variációk, sült burgonya, tzatziki saláta",6
"Pecsenyeleves gazdagon Tépett libahúsos hamburger, sült burgonya",6
"Prézlis tészta, baracklekvár",6
"Pankómorzsában sült sertésszelet párolt rizzsel, amerikai saláta",6
"Hurka-kolbász, friss kenyérrel, savanyúsággal",6
"Hideg mentás meggykrém leves Sertéskaraj ropogós hagymabundában, sült burgonya, kovászos uborka",6
Libaleves daragaluskával Töltött káposzta,6
"Burgonyakrémleves zeller chipsszel Csirke nuggets variációk, rizi-bizi, cheddar szósz",6
"Orjaleves, daragaluska Pacalpörkölt, sós burgonya",6
"Tejszínes - gombás csirkemell, tészta",6
Orly bundában sült csirkeszárny burgonyapürével,6
"Tökmagos rántott szelet, rizibizi",6
"Szárazbab főzelék, sült kolbász",6
"Rántott camembert sajt, rizs, áfonyalekvár",6
"Szatmári sertés szelet, rizs",6
"Sertés szelet Budapest módra, párolt rizs, saláta",6
- Roston csirke friss saláta,6
"Paradicsomos húsgombóc, sós burgonya",6
-Grill camembert kerti salátával,6
Borsmártásos sertéskaraj,6
"Joghurtos szamócakrémleves, túrógombóc Lasagne",6
Cordon Bleu rizi-bizivel,6
"Retro paradicsomleves, betűtészta Pacalpörkölt, sós burgonya",6
Tejfölös burgonyaleves - Csontleves cérnametélttel,6
Daragaluska leves Töltött káposzta,6
"Zöldborsó krémleves kolbászmorzsával Pácolt tarja ropogós hagymás bundában, fűszeres burgonya, savanyúság",6
Babgulyás leves – Tárkonyos sertés raguleves,6
"Magvas rántott szelet, rizs",6
"Borsmártásos sertéskaraj, törtburgonya",6
"Pankó morzsás rántott hús, rizibizi",6
Nyitás január 14.-én szombaton,6
"Tejszínes , gombás jérce tésztával",6
Sertésraguleves Lasagne,6
"Parajkrémleves-fokhagymás leves, gyöngy Pecsenye kacsacomb, tepsis burgonya",6
"Zöldborsó krémleves füstölt kacsamell morzsával Marhalábszár pörkölt, galuska",6
Gulyásleves csipetkével Túrógombóc dió bundában,6
Aszalt szilvával töltött karaj burgonyapürével,6
"Málnakrémleves BBQ csirkeszárny falatok, fűszeres burgonya, amerikai saláta",6
